RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE,RDIST_ML,RDIST_AP,RDIST,MDIST_ML,MDIST_AP,MDIST,TOTEX_ML,TOTEX_AP,TOTEX,MVELO_ML,MVELO_AP,MVELO,MFREQ_ML,MFREQ_AP,MFREQ,AREA_CE
-0.2630337592061468,-0.34513420313139026,-0.2380466675767249,-0.2880208508355688,-0.35941254120534566,-0.24875542113219143,1.186217555300324,0.5258444193798879,1.60028935944503,-0.2773120972801022,-0.34513420313139026,-0.2380466675767249,-0.398677970908723,-0.40581713994570057,-0.3808300483162787,0.475870236121044,-0.4495180000703111,-0.4419551315097171,-0.3965779201461525,-0.47976947431268746,-0.4570808686309052,-0.4117036572673407,1.358007585911676,1.3806961915934581,2.484875001440195,-0.3814521830249643,-0.3814521830249643,-0.268009154616053,-0.47976947431268746,-0.4873323428732816,-0.3587635773431821,-0.23019481181308257,-0.3471382744973275,-0.41398937650684287,-0.32485457382748906,-0.3805638255020851,-0.43070215200922174,-0.3471382744973275,1.3854194525826138,0.9118908133485462,2.137494350189662,-0.3025708731576505,-0.3527091996647871,-0.2301488459806755,-0.4195603016743025,-0.41398937650684287,-0.33042549899494866,-0.1410140433013216,0.47,0.12,0.48,0.41,0.1,0.43,6.02,3.07,7.33,0.6,0.31,0.73,0.17,0.17,0.27,0.84
-0.19323291247798938,-0.2001526228621609,-0.16832195509497197,-0.2029205070158295,-0.2153759857073382,-0.17800954963281204,0.6136053183164085,0.4959702417854929,1.0246361151361962,-0.17800954963281204,-0.18908108624748649,-0.136491287327783,-0.24167088516718996,-0.24305482724402425,-0.23198329062934983,0.24409278380165,-0.19282806077564565,-0.24851847544009206,-0.18354632499823792,-0.20396614370853494,-0.2540875169065367,-0.19282806077564565,0.8764279007817254,0.45132440217645114,1.1957196115245514,-0.17240824206534863,-0.21510422664142423,-0.14085034042216232,-0.25965655837298135,-0.25965655837298135,-0.24480578112912896,0.04478437512599235,-0.2398138171392076,-0.26569194823454817,-0.21628824341617067,-0.25628171874533345,-0.28215984984067405,-0.22334591553308175,0.9482276558741565,0.4918315256472403,1.3387521796765693,-0.2092305712992596,-0.25628171874533345,-0.17158965334240056,-0.3009803088191036,-0.3080379809360146,-0.2845124072129777,0.23540277206613802,0.88,0.41,0.97,0.73,0.34,0.83,9.34,6.81,12.67,0.93,0.68,1.27,0.19,0.21,0.24,4.17
-0.2735475131071827,-0.2271343613604709,-0.21785173101112856,-0.28050948586918956,-0.24337896447182006,-0.2317756765351421,0.8032376074165315,0.7545037980824841,1.3462714828530598,-0.20392778548711502,-0.20856910066178622,-0.14823200339106085,-0.2642648827578404,-0.28050948586918956,-0.24105830688448446,-0.0832535909456643,-0.23507954258546046,-0.22398979512196945,-0.21105175641456325,-0.240624416317206,-0.23138296009763012,-0.21659663014630878,0.7962669715192034,0.5911066434446197,1.197346171448795,-0.16484447531668409,-0.18517567899975093,-0.12418206795055037,-0.22583808636588462,-0.240624416317206,-0.19441713521932677,-0.09091282556007735,-0.10963442621478206,-0.1399725586851472,-0.10781413826656015,-0.11994939125470622,-0.14300637193218374,-0.117522340657077,0.5487030483921417,0.17736430695487224,0.6834043565605629,-0.08233010699145343,-0.11934262860529891,-0.06837456605508546,-0.13511845748988877,-0.1369387454381107,-0.12905083099581577,-0.0004171493214675187,0.62,0.44,0.76,0.45,0.34,0.6,11.52,9.75,15.96,1.15,0.97,1.6,0.3,0.29,0.42,5.19
-0.2806888780577206,-0.2724383782740276,-0.2256855461664342,-0.29168954443597783,-0.30269021081423503,-0.2394363791392558,0.6901199298234834,0.8166275931734419,1.3721612452754337,-0.2861892112468492,-0.2751885448685919,-0.22018521297730556,-0.3659440424892143,-0.36044370930008574,-0.34669287632726414,0.5883637658246036,-0.7119021134593989,-0.605116796440489,-0.5339265850945492,-0.7474972191323689,-0.658509454949944,-0.5695216907675191,1.868743047830923,2.242491657397107,3.844271412680755,-0.658509454949944,-0.622914349276974,-0.4627363737486092,-0.8008898776418237,-0.8008898776418237,-0.587319243604004,-0.1957730812013346,-0.42269530885425655,-0.46939122329615374,-0.3682167420053765,-0.46939122329615374,-0.49273918051710236,-0.3915646992263251,1.5852290121473218,1.1571831297632642,2.472451386543368,-0.4071300040402908,-0.453825918482188,-0.32152082756347933,-0.5472177473659824,-0.5550003997729652,-0.47717387570313663,0.16100362166945806,0.52,0.41,0.67,0.43,0.35,0.58,4.21,2.67,5.42,0.42,0.27,0.54,0.11,0.08,0.15,1.76
-0.1892906238407995,-0.14674114643566302,-0.1391040607475616,-0.19474568504658624,-0.1587422810883938,-0.14674114643566302,0.15656025660607917,0.7326147199371579,0.8679002378406688,-0.18819961159964216,-0.13037596281830285,-0.11728381592441468,-0.21329289314626113,-0.20456479521700238,-0.2023827707346877,0.27438957865107255,-0.2816751633929465,-0.22272768567932158,-0.20129223923800343,-0.2977517482239352,-0.25220142453613403,-0.22808654728965114,0.38818253789824614,1.1116288552927343,1.4251222594970123,-0.2843545941981113,-0.2120099624586625,-0.17985679279668523,-0.33258434869107717,-0.31918719466525336,-0.30043117902909994,0.18722522751088835,-0.08121460960588354,-0.06424978004376565,-0.06226453403117738,-0.08301937870823652,-0.07056647190200104,-0.0669569336972951,0.07796602522164821,0.2582624585467097,0.32900940735894596,-0.07507839465788346,-0.05703070363435378,-0.0499921041351772,-0.08771177837435422,-0.08644844000270716,-0.08717034764364835,0.2064655853091795,0.45928571428571435,0.5642857142857143,0.7614285714285713,0.37000000000000005,0.44928571428571423,0.6485714285714285,8.36857142857143,6.142857142857143,11.416428571428572,0.8371428571428572,0.6135714285714287,1.1421428571428571,0.21428571428571425,0.16,0.24000000000000002,4.452857142857143
-0.3897846234083509,-0.4303256026577569,-0.342486814284044,-0.4573529221573608,-0.4573529221573608,-0.3830277935334499,1.6034801896874409,0.860228903448332,2.3264609863018464,-0.356000474033846,-0.4303256026577569,-0.2816753454099351,-0.47762341178206374,-0.5114075611565687,-0.41005511303305386,0.13724810683392627,-0.2852467695921582,-0.3155161393941264,-0.2617039264128497,-0.3155161393941264,-0.33233245595077543,-0.2785202429694987,0.9860667620905048,0.7809077000993871,1.655356161045134,-0.25834066310151993,-0.2785202429694987,-0.191075396874924,-0.34578550919609463,-0.34914877250742443,-0.3020630861488072,0.09143872127677885,-0.12117208022168723,-0.19733738778960494,-0.12001806041005214,-0.13848237739621397,-0.19964542741287516,-0.13502031796130864,0.8055058285213114,0.12809619909149797,0.9301399681779041,-0.11424796135187654,-0.18118111042671328,-0.10155374342389026,-0.1938753283546996,-0.19964542741287516,-0.19041326891979424,0.028850495290877944,0.66,0.25,0.7,0.55,0.21,0.63,13.76,4.81,15.24,1.38,0.48,1.52,0.33,0.18,0.39,3.06
-0.351505819521172,-0.337953787925175,-0.2837456615411871,-0.3740925388478337,-0.3605405072518367,-0.29278034927185176,0.9449718698292073,1.1121135928465036,1.8800620499530003,-0.34247113179050737,-0.32891910019451037,-0.2521242544838607,-0.4373353529624864,-0.432818009097154,-0.3966792581744954,0.2538182584333605,-0.5162293509073571,-0.391209124653305,-0.3662050794024945,-0.5495680779084378,-0.4328825334046557,-0.3995438064035752,1.1507069991466718,1.667457267663421,2.592606941943407,-0.45788657865546617,-0.40787848815384525,-0.31619698890087367,-0.5495680779084378,-0.557902759658708,-0.46622126040573636,0.000520917609391873,-0.3132562145055824,-0.4388441273825357,-0.2904220485279545,-0.32467329749439633,-0.4559697518657566,-0.30183913151676844,1.165256032545822,1.193798740017857,2.1299995451006,-0.3760501709440591,-0.3760501709440591,-0.2790049655391406,-0.4959295423266054,-0.46738683485457055,-0.45026121037134964,0.0806331486084984,0.25,0.21,0.33,0.19,0.19,0.29,10.1,2.63,10.82,1.01,0.26,1.08,0.41,0.11,0.59,0.86
-0.17995561598882973,-0.16080067647181143,-0.14971097464616923,-0.18802085368020582,-0.1809637707002517,-0.16281698589465543,0.40477411663593904,0.5247445272951589,0.8907046875413505,-0.15575990291470132,-0.14366204637763716,-0.1073684767664446,-0.19810240079442598,-0.19709424608300397,-0.1860045442573618,0.19003716310304983,-0.3394163576989033,-0.29657798080618075,-0.2715689842403176,-0.35210034638780996,-0.3160826049221411,-0.28832142213132644,0.936999749325317,0.9762483180985378,1.7260395739918317,-0.27599641425437,-0.27061170207511714,-0.1954650521068777,-0.35569015450731184,-0.3645450145354165,-0.3158432843808409,0.002931676630926553,-0.1784169411042494,-0.18625336909431442,-0.16142508239311834,-0.18679648786590308,-0.1917621452061423,-0.1683304496318885,0.5818717507239395,0.5172794111028589,0.9755940659277502,-0.143851310712428,-0.1514549735146693,-0.1043976113763086,-0.2036719639831223,-0.2061935868512125,-0.19242164657164282,0.00023034055045053888,0.4303125,0.2521875,0.515,0.34375,0.20625,0.443125,8.2328125,5.07,10.613125,0.8271875,0.509375,1.0662500000000001,0.24500000000000002,0.1878125,0.36875,2.144375
-0.2608329827513672,-0.12246996681157384,-0.12060019632590095,-0.26457252372271295,-0.14303744215397554,-0.13929790118262977,0.08881409806946197,1.0648342915907072,1.160192586360024,-0.24400504838031126,-0.14677698312532134,-0.1374281306969569,-0.2608329827513672,-0.2533539008086757,-0.2514841303230028,0.03085121301360258,-0.5188913067222302,-0.3812372398612033,-0.37263386068238913,-0.5360980650798586,-0.4328575149340883,-0.41565075657646,0.6769783991329404,2.070725826100837,2.5955319560085024,-0.4586676524705309,-0.32101358560950405,-0.269393310536619,-0.5016845483646017,-0.47587441082815923,-0.32961696478831826,-0.32961696478831826,-0.40295486556715804,-0.4357821458577615,-0.37012758527655454,-0.4423476019158822,-0.4554785140321236,-0.38982395345091664,1.4025455504160342,1.1333618520330855,2.315143942494811,-0.337300304985951,-0.37012758527655454,-0.25194937623038194,-0.4423476019158822,-0.4489130579740029,-0.32416939286970964,-0.17972935959105424,0.36,0.14,0.39,0.31,0.11,0.35,5.42,3.06,6.77,0.54,0.31,0.68,0.17,0.16,0.31,0.9
-0.5229606056613524,-0.3608022783244989,-0.33647852922397087,-0.5391764383950377,-0.4013418601587123,-0.36891019469134156,0.8716010094355876,1.852658889823551,2.5175080319046503,-0.4824210238271391,-0.38512602742502694,-0.32026269649028555,-0.5553922711287231,-0.5553922711287231,-0.4824210238271391,0.06891728911816279,-0.5021714618240843,-0.3759240909502405,-0.3308357442095819,-0.5202068005203477,-0.43003010703903066,-0.35788875225397704,0.7603022469143546,2.0408112943490564,2.6269598019776175,-0.5472598085647428,-0.42101243769089897,-0.35788875225397704,-0.6284188326979281,-0.601365824653533,-0.5472598085647428,0.19218907798205698,-0.3889290412483167,-0.5220384457397192,-0.3473323523447534,-0.42220639237116725,-0.5553157968625697,-0.3722903656868914,1.4995606349734558,1.3165352037977776,2.5644358709046755,-0.4554837434940179,-0.4721224190554432,-0.3473323523447534,-0.6052318235468457,-0.5802738102047077,-0.5303577835204317,0.21838261674370715,0.54,0.15,0.56,0.38,0.11,0.42,9.62,2.88,10.52,0.96,0.29,1.05,0.28,0.15,0.4,1.34
-0.7299980533385244,-0.5353319057815846,-0.45746544675880857,-0.7689312828499124,-0.5937317500486666,-0.5158652910258906,1.6059957173447537,2.6766595289079227,3.9809227175394195,-0.7494646680942184,-0.6326649795600545,-0.49639867627019657,-0.8662643566283823,-0.8662643566283823,-0.6910648238271364,-0.3601323729803387,-0.7855890461797683,-0.4908577074750828,-0.4735205699042189,-0.8029261837506322,-0.5602062577585382,-0.5255319826168106,1.329541737465622,2.71651274313473,3.7047295846739705,-0.6815662207545852,-0.5428691201876744,-0.4388462947624912,-0.7335776334671767,-0.7682519086089045,-0.577543395329402,-0.36949774447903583,-0.2994751311814165,-0.377350117492454,-0.2811516049905841,-0.3452839466584974,-0.3865118805878702,-0.3132177758245408,1.473326027781615,0.575473244430829,1.871862722432219,-0.25824719725204365,-0.3498648282062055,-0.21701926332267082,-0.377350117492454,-0.4002545252309945,-0.32696042046766505,0.012024814062733738,0.24,0.15,0.28,0.21,0.12,0.25,6.32,3.18,7.55,0.63,0.32,0.76,0.25,0.16,0.47,0.63
-0.2868499016537943,-0.3007788801863002,-0.234616232156897,-0.3007788801863002,-0.3251545926181856,-0.2555096999556559,0.7508589990178984,1.0538142820999024,1.6353491358320258,-0.31470785871880613,-0.2833676570206678,-0.22765174289064405,-0.39828172991384175,-0.3878349960144623,-0.36694152821570347,0.24245128258143148,-0.6399106216962265,-0.6246972933943845,-0.5638439801870168,-0.6703372782999104,-0.6551239499980684,-0.5790573084888587,1.5203819971653292,2.341901725464794,3.4981146764047812,-0.5942706367907007,-0.5029906669796491,-0.3964973688667554,-0.6855506066017524,-0.6551239499980684,-0.3964973688667554,-0.3964973688667554,-0.3474562432520979,-0.565639127554828,-0.33000161250787946,-0.3823655047405347,-0.5918210736711557,-0.36491087399631633,1.6510989769609103,1.1972785776112316,2.672194875497687,-0.43472939697318996,-0.4870932892058452,-0.3387289278799887,-0.6005483890432649,-0.5569118121827188,-0.522002550694282,0.0016363716322703443,0.35,0.13,0.38,0.29,0.11,0.34,3.42,2.94,4.96,0.34,0.29,0.5,0.11,0.16,0.23,0.81
-0.35500089207698393,-0.25252640776610197,-0.23788719572169023,-0.37329990713249855,-0.2708254228216166,-0.25252640776610197,0.706341981142865,1.119899721397496,1.7018084001628613,-0.31840286196595463,-0.2781450288438225,-0.2195881806661756,-0.38061951315470444,-0.3915989221880131,-0.36232049809918976,0.1646911354996317,-0.4786900008294135,-0.526085050416484,-0.4407739611597569,-0.5166060404990699,-0.5450430702513123,-0.4692109909119993,1.3981539628185837,1.7014822801758356,2.7536523810088034,-0.4407739611597569,-0.41233693140751454,-0.30806782231595914,-0.5545220801687264,-0.526085050416484,-0.3649418818204439,-0.27015178264630263,-0.21171037073425591,-0.25413198540862153,-0.1968628055982279,-0.22867901660400217,-0.2668584698109312,-0.2138314514679742,0.8700408034620675,0.5370311282682974,1.302741273140597,-0.19262064413079136,-0.22655793587028383,-0.15019902945642574,-0.2774638734795226,-0.2795849542132409,-0.2562530661423398,0.04494039804565609,0.69,1.17,1.36,0.57,0.93,1.22,9.99,13.48,18.58,1.07,1.45,2.0,0.25,0.27,0.26,14.65
-0.4891949360726106,-0.5359519192097778,-0.4611407461903104,-0.5172491259549109,-0.5640061090920779,-0.4891949360726106,1.5120039421981408,1.5587609253353079,2.746388297019352,-0.41438376305314334,-0.41438376305314334,-0.2928156068965089,-0.5172491259549109,-0.4891949360726106,-0.27411281364164203,-0.3582753832885428,-0.6029418792957388,-0.4405332922800516,-0.397224335742535,-0.6137691184301179,-0.4838422488175682,-0.4188788140112933,1.5949876649832282,1.6166421432519866,2.9483925567806217,-0.5271512053550849,-0.5271512053550849,-0.397224335742535,-0.6570780749676346,-0.6787325532363929,-0.5812874010269805,0.16579209924518065,-0.1656897067881335,-0.22632922411118064,-0.16102512853251452,-0.17812858213645089,-0.2325486617853393,-0.17035428504375252,0.8760661036334451,0.2945486810996087,1.0890818439733798,-0.1423668155100385,-0.20145147341454592,-0.1205987836504831,-0.2278840835297203,-0.23099380236679964,-0.21700006759994261,0.014673985762468146,0.4920918367346939,0.604591836734694,0.8158163265306122,0.39642857142857146,0.48137755102040813,0.6948979591836734,8.966326530612246,6.581632653061225,12.231887755102038,0.8969387755102042,0.6573979591836735,1.223724489795918,0.22959183673469385,0.17142857142857146,0.2571428571428572,4.7709183673469395
-0.40042187828104925,-0.2738803629793571,-0.264506917401454,-0.4097953238589524,-0.3020006997130664,-0.29262725413516333,0.5931633529766822,1.4602070689327211,1.9195059022499745,-0.35355465039153366,-0.264506917401454,-0.2176396895119383,-0.3957351554920977,-0.3957351554920977,-0.34886792760258206,-0.053604391898633606,-0.3660489590482727,-0.3660489590482727,-0.32421479229989864,-0.3869660424224597,-0.38173677157891295,-0.3399026048305389,0.7634735431578261,1.464195836193091,2.0446448998267805,-0.34513187567408565,-0.2719220838644311,-0.21440010458541683,-0.4078831257966467,-0.38173677157891295,-0.2980684380821649,-0.18825375036768305,-0.18925491406372616,-0.26506216754126877,-0.18504339998164046,-0.21452399855624033,-0.2713794386643973,-0.21031248447415468,1.0131323563717411,0.3413958602790721,1.2763519865020976,-0.16609158661225482,-0.233475811925626,-0.13871674507869775,-0.25874489641814025,-0.26295641050022595,-0.23558156896666885,0.00026321963013035065,0.55,0.22,0.59,0.41,0.19,0.49,10.88,4.88,12.77,1.09,0.49,1.28,0.3,0.2,0.42,2.12
-0.2850673527736549,-0.19079311012409977,-0.17956998599915272,-0.3030243513735702,-0.2267071073239303,-0.21323935837399385,0.47810508772274407,0.9180515534206682,1.283925399893942,-0.2626211045237608,-0.21997323284896206,-0.18181461082414213,-0.31200285067352784,-0.3142474754985172,-0.3007797265485808,0.3097582258485384,-0.33293406310889634,-0.24332190406650175,-0.23668396635965774,-0.3428909696691623,-0.2698736548938779,-0.25659777948018986,0.5366357764876729,1.190472640611811,1.6318954981169396,-0.286468499160988,-0.2200891220925476,-0.17694252699806134,-0.3262961254020522,-0.3262961254020522,-0.286468499160988,-0.05414067942144662,-0.3720202937569824,-0.34537604711368913,-0.29208755382710255,-0.3986645404002757,-0.3666914444283238,-0.31340295114173716,0.8696015998204844,1.3705134367143978,2.041948452125389,-0.38800684174295835,-0.33471834845637183,-0.27077215651246794,-0.47859728033015553,-0.46261073234417954,-0.42530878704356895,0.16619348843754184,0.28,0.55,0.62,0.24,0.48,0.57,4.58,4.75,7.15,0.46,0.47,0.72,0.17,0.12,0.2,2.87
-0.3771004731815407,-0.4005092319435374,-0.3361351453480465,-0.4005092319435374,-0.42977018039603326,-0.35954390411004317,1.4897480380876966,0.9045290690377791,2.1451932834236045,-0.31857857627654895,-0.3771004731815407,-0.25420448968105797,-0.43562237008653243,-0.45317893915803,-0.35954390411004317,-0.03767347113258849,-0.39668626594031825,-0.513144619243898,-0.37173090451812263,-0.42996008116991247,-0.5380999806660937,-0.3883678121329197,1.7744301777907034,1.0673616041618266,2.5730017433009644,-0.38004935832552117,-0.4549154425921081,-0.3051832740589342,-0.5297815268586951,-0.5297815268586951,-0.43827853497731106,-0.13881419791096322,-0.34443609246915496,-0.5535986040675857,-0.3171540257389248,-0.38081218144279505,-0.5808806707978158,-0.34443609246915496,2.1018558910081437,0.6468123320625384,2.6384032033693354,-0.39900022592961515,-0.5445045818241756,-0.35353011471256496,-0.5990687152846358,-0.6081627375280458,-0.5354105595807656,0.17392317540521676,0.27,0.11,0.29,0.24,0.09,0.27,3.34,1.7,4.03,0.33,0.17,0.4,0.12,0.1,0.24,0.47
-0.145927648825421,-0.15167444793528284,-0.12211948108456466,-0.16070513225078006,-0.15906318964796237,-0.13361307930428842,0.2637370305775892,0.4509184872988043,0.6848953082003231,-0.16563096005923308,-0.14674862012682982,-0.12376142368738234,-0.20257466862263082,-0.19846981211558662,-0.19846981211558662,0.5092074496988319,-0.3460419746190474,-0.26611626919522546,-0.2297864030934882,-0.36420690766991604,-0.29154717546644154,-0.2515843227545306,0.6203324636871635,1.0126950175859257,1.539478076061116,-0.3605739210597423,-0.3206110683478314,-0.26974925580539916,-0.4332336532632168,-0.4332336532632168,-0.41506872021234825,0.8092477674161973,-0.3559028287126954,-0.3467989993611317,-0.3012798526033129,-0.36955857274004106,-0.3650066580642592,-0.31038368195487664,1.0597426354554682,1.032431147400777,1.9018468504751151,-0.3194875113064404,-0.32403942598222224,-0.2375530471423666,-0.4196296341736417,-0.4196296341736417,-0.36955857274004106,0.14480778562331104,0.71,0.27,0.76,0.56,0.2,0.62,5.99,3.69,7.72,0.6,0.37,0.77,0.14,0.14,0.2,3.32
-0.5106463247855448,-0.3626611172213831,-0.3237176415466037,-0.5184350199205006,-0.4016045928961624,-0.3548724220864272,1.0003605313958956,1.6312448373273218,2.488001302172468,-0.48728023938067716,-0.4249706783010301,-0.33929503181651544,-0.5807445810001477,-0.5807445810001477,-0.5184350199205006,0.2838005789799547,-0.5722307049774913,-0.4105407927542707,-0.3903295537263682,-0.5823363244914426,-0.46106889032402715,-0.42064641226822197,1.1558302319081781,1.9541741735103288,2.853574310251993,-0.5014913683798322,-0.42064641226822197,-0.3296958366426605,-0.5823363244914426,-0.5823363244914426,-0.47117450983797843,-0.23874526101709892,-0.3217823946556141,-0.43673168722354205,-0.30363250635541494,-0.3580821712560124,-0.45488157552374126,-0.3217823946556141,1.6989051694332251,0.5736120948208775,2.1708022652384025,-0.30363250635541494,-0.41858179892334296,-0.25523280422155054,-0.45488157552374126,-0.4730314638239404,-0.4004319106231438,0.05936525964856807,0.6,0.13,0.61,0.45,0.1,0.47,7.28,3.3,8.71,0.73,0.33,0.87,0.19,0.18,0.29,1.36
-0.4006356795654098,-0.33375588714999627,-0.2925990918174341,-0.4160694778151206,-0.37491268248255843,-0.3234666883168557,0.9112371716600093,1.2302023354873663,1.9916030491397667,-0.385201881315699,-0.3543342848162773,-0.2771652935677233,-0.4726600713973936,-0.4726600713973936,-0.43150327606483146,0.40192182941955257,-0.5934720103898102,-0.26514536587934207,-0.2565051910238034,-0.6193925349564262,-0.291065890445958,-0.2737855407348807,0.6507131688077533,1.9726599217051648,2.5947525113039465,-0.5589113109676557,-0.42066851327903754,-0.36018728929026705,-0.6021121852453489,-0.6193925349564262,-0.576191660678733,0.21870442603082155,-0.17717466378479838,-0.23817442848297168,-0.15853584679368987,-0.1992023565924721,-0.2551188075657976,-0.17039691215166805,0.6734331661730624,0.30065682635089236,0.9699598001225159,-0.21275785985873283,-0.2500354938409498,-0.18225797750964615,-0.28900756573144937,-0.2923964415480146,-0.28561868991488426,0.7666272511286051,0.22,0.53,0.57,0.19,0.48,0.54,2.79,2.12,3.87,0.28,0.21,0.39,0.11,0.05,0.11,2.19
-0.9618133207781943,-0.42373593852465896,-0.3968320694119822,-0.9887171898908711,-0.5582552840880428,-0.531351414975366,0.9483613862218561,3.7732676430529164,4.553479847320542,-0.9080055825528407,-0.6389668914260731,-0.5582552840880428,-0.9618133207781943,-0.9349094516655174,-0.6927746296514266,-0.7196784987641033,-0.7278669777002936,-0.2642798073435324,-0.25023171127211535,-0.7419150737717107,-0.3345202877006174,-0.3064240955577834,0.6769426294414074,2.699868463725456,3.2617923065821364,-0.7138188816288766,-0.5171455366290385,-0.46095315234337053,-0.7700112659145447,-0.7700112659145447,-0.6997707855574596,-0.08165455841511118,-0.32897553360961546,-0.36376803574774286,-0.29418303147148805,-0.35382732085113505,-0.37370875064435066,-0.30909410381639985,1.524967794607745,0.5607184496367854,1.9772703224034012,-0.26933124422996846,-0.36376803574774286,-0.22459802719523325,-0.39359018043756633,-0.4283826825756938,-0.3488569634028311,-0.010872656918164858,0.33,0.11,0.35,0.28,0.08,0.3,3.6,1.78,4.29,0.36,0.18,0.43,0.12,0.11,0.23,0.46
-0.16239746968086086,-0.1597324855630211,-0.14285425281670258,-0.16595078183798057,-0.16861576595582034,-0.14640756497382224,0.3004214387839789,0.5722498188036351,0.8120983894092142,-0.1544025173273416,-0.12686434810966396,-0.10376781908838598,-0.19171229497709832,-0.18371734262357903,-0.18016403046645935,0.20181702642390745,-0.31002124037928547,-0.34534011586553326,-0.28647532338845366,-0.3257185183731734,-0.3610373938594211,-0.2982482818838696,0.9143664431439686,1.0517176255904874,1.7777167328078014,-0.28647532338845366,-0.27077804539456585,-0.20014029442207038,-0.372810352354837,-0.35318875486247714,-0.30609692088081353,-0.0274702364893038,-0.24677125067290426,-0.21818770812391924,-0.2010375825945282,-0.26201580669902963,-0.23533783365331024,-0.2067542911043252,0.715541348476259,0.6145461648031786,1.2090838498220677,-0.20484872160105952,-0.21628213862065357,-0.1553039145161521,-0.26963808471209233,-0.2810715017316864,-0.26201580669902963,0.2200932776271849,0.46,0.15,0.48,0.39,0.13,0.43,9.89,3.78,11.3,0.99,0.38,1.13,0.28,0.19,0.42,1.32
-0.34312007786134024,-0.29219338642779075,-0.2602745446138055,-0.35806335586414234,-0.31861310193674486,-0.281075587593706,0.8426589182170117,1.004883144215431,1.7184545554052366,-0.30402846260600996,-0.28777017613896133,-0.21592289550148885,-0.38316806290884986,-0.38687399585354476,-0.3461087334619007,0.2112157629306062,-0.06427341191150102,-0.0608388917631151,-0.059385825546490294,-0.06625486584326214,-0.062159861050955834,-0.06097098869189917,0.19397608386136372,0.1844651049889104,0.3161657429866322,-0.04327000023483325,-0.044194678736321776,-0.030984985857914368,-0.0603105040479788,-0.06361292726758065,-0.06004631019041066,-0.018303680694643262,-0.015328164029730687,-0.014573414774481139,-0.014204616842938746,-0.015456814470966404,-0.014753525392211144,-0.014419034244998276,0.03202377504109603,0.0638175874184832,0.07861238816059081,-0.011743105067295336,-0.008561150820731904,-0.007085959094562335,-0.015868495882920705,-0.01563692508869641,-0.016014299716321182,-0.010808245194315783,0.59,0.9,1.08,0.47,0.71,0.96,17.98,24.36,32.78,1.8,2.44,3.28,0.46,0.51,0.54,9.84
-0.3362800358622743,-0.241162524245367,-0.22213902192198556,-0.3584741219062193,-0.2823801126126935,-0.2665271940098756,0.7353772616882143,0.9161005337603381,1.537534942990799,-0.30457419865663854,-0.2855506963332571,-0.22213902192198556,-0.37115645678847364,-0.3838387916707279,-0.35530353818565574,0.4405129756758017,-0.40508366587304245,-0.32460346735521955,-0.29777673451594516,-0.4372757452801717,-0.36216089333020357,-0.34069950705878416,1.016733174608497,1.2313470373226918,2.1058985278830353,-0.35143020019449384,-0.3299688139230744,-0.23875792226954165,-0.426545052144462,-0.4426410918480266,-0.36752623989805844,-0.02950940612320185,-0.11183435697806764,-0.11599133875525963,-0.10398228028781611,-0.1146056781628623,-0.11968643366831916,-0.10675360147261077,0.3842321351001756,0.2900072148171573,0.6045521692913507,-0.08550680572251843,-0.09474454300516726,-0.06333623624416118,-0.12476718917377602,-0.12569096290204093,-0.12014832053245161,0.008256227696367408,0.31,0.23,0.39,0.28,0.19,0.36,5.91,6.36,9.67,0.59,0.64,0.97,0.2,0.26,0.42,1.27
